FIPS,Name of Area,Qualifying Name,Nation,State,County,Census Tract,Block Group,City,Metropolitan Statistical Area/Micropolitan Statistical Area,ZIP Code,Population Density,Population,Households,"Household, Average Size",Total Population,Family Population,Non-Family Population,Families,"Families, Married",Other Families,"Other Families, Male Householder, No Wife Present","Other Families, Female Householder, No Husband Present","Families, Married with Children Under 18","Families, Married with No Children Under 18","Other Families, Male Householder, No Wife Present with Children Under 18","Other Families, Male Householder, No Wife Present with No Children Under 18","Other Families, Female Householder, No Husband Present with Children Under 18","Other Families, Female Householder, No Husband Present with No Children Under 18",Total Number of Households,Non-Family Households,"Non-Family Households, Male Householder with People Under 18","Non-Family Households, Male Householder with No People Under 18","Non-Family Households, Female Householder with People Under 18","Non-Family Households, Female Householder with No People Under 18",Total Population,"Population, Urban","Population, Rural",Total Population,"Population, Male","Population, Female",Total Population,"White Population, Alone","Black Population, Alone","Asian Population, Alone","American Indian and Alaska Native Population, Alone","Other Race Population, Alone",Two or More Races Population,Total Population,Hispanic Population,White Non-Hispanic Population,Total Number of Households,White Households,Black Households,Asian Households,American Indian and Alaska Native Households,Other Race Households,Two or More Races Households,Total Number of Households,Hispanic Households,White Non-Hispanic Households,"Population, Median Age",Total Population,Population Aged 0 to 5 Years,Population Aged 6 to 11 Years,Population Aged 12 to17 Years,Population Aged 18 to 24 Years,Population Aged 25 to 34 Years,Population Aged 35 to 44 Years,Population Aged 45 to 54 Years,Population Aged 55 to 64 Years,Population Aged 65 to 74 Years,Population Aged 75 to 84 Years,Population Aged 85 Years and Older,Total Population,"Population, Citizenship - Native","Population, Citizenship - Foreign Born - Naturalized","Population, Citizenship - Foreign Born - Not a Citizen","Employment, Travel Time 30-59 Min (Empl 16+)","Employment, Travel Time 60-89 Min (Empl 16+)","Employment, Travel Time 90+ Min (Empl 16+)","Households, Median Size",Total Number of Households,"Households, 1 Person","Households, 2 Person","Households, 3 Person","Households, 4 Person","Households, 5 Person","Households, 6 Person","Households, 7 or More Person","Housing, Units","Housing, Occupied Units","Housing, Vacant Units","Housing, Vacant Units For Rent","Housing, Vacant Units Rented, Not Occupied","Housing, Vacant Units For Sale","Housing, Vacant Units Sold, Not Occupied","Housing, Vacant Units Seasonal","Housing, Vacant Units For Migrant Workers","Housing, Vacant Units Vacant Other","Housing, Units","Housing, Rent less than $250","Housing, Rent $250-$499","Housing, Rent $500-$749","Housing, Rent $750-$999","Housing, Rent $1,000-$1,249","Housing, No Cash Rent","Housing, Owner Occupied","Housing, Owner Households, With Mortgage Any","Housing, Owner Households, With No Mortgage","Households, Median Vehicles","Personal Income, Total [Dollars adjusted for inflation to match value in 2025]","Household Income, Total [Dollars adjusted for inflation to match value in 2025]","Household Income, Median [Dollars adjusted for inflation to match value in 2025]","Household Income, Average [Dollars adjusted for inflation to match value in 2025]","Personal Income, Per Capita [Dollars adjusted for inflation to match value in 2025]","Education, Enrolled School (Pop 3+)","Education, Enrolled Public School (Pop 3+)","Education, Enrolled Public Preprimary (Pop 3+)","Education, Enrolled Public Kindergarten (Pop 3+)","Education, Enrolled Public Grades 1-4 (Pop 3+)","Education, Enrolled Public Grades 5-8 (Pop 3+)","Education, Enrolled Public Grades 9-12 (Pop 3+)","Education, Enrolled Public Undergraduate College (Pop 3+)","Education, Enrolled Public Graduate or Professional School (Pop 3+)","Education, Enrolled Private School (Pop 3+)","Education, Enrolled Private Preprimary (Pop 3+)","Education, Enrolled Private Kindergarten (Pop 3+)","Education, Enrolled Private Grades 1-4 (Pop 3+)","Education, Enrolled Private Grades 5-8 (Pop 3+)","Education, Enrolled Private Grades 9-12 (Pop 3+)","Education, Enrolled Private Undergraduate College (Pop 3+)","Education, Enrolled Private Graduate or Professional School (Pop 3+)","Education, Not Enrolled in School (Pop 3+)","Education Attainment, < High School (Pop 25+)","Education Attainment, High School (Pop 25+)","Education Attainment, Some College (Pop 25+)","Education Attainment, Associate's Degree (Pop 25+)","Education Attainment, Bachelor's Degree (Pop 25+)","Education Attainment, Master's Degree (Pop 25+)","Education Attainment, Professional Degree (Pop 25+)","Education Attainment, Doctorate Degree (Pop 25+)","Families, Aged Under 25 Years","Families, Aged 25 to 34 Years","Families, Aged 35 to 44 Years","Families, Aged 45 to 54 Years","Families, Aged 55 to 64 Years","Families, Aged 65 to 74 Years","Families, Aged 75 Years and Over",White Median Age,Black Median Age,Asian Median Age,American Indian and Alaska Native Median Age,Other Race Median Age,"Population in Poverty, Total"
12,Florida,Florida,0,12,,,,,,,414.8,22241857,8863668,2.46,22241857,17813275,3964976,5693501,3985279,1708222,488789,1219433,1424118,2561161,262918,225871,699213,520220,8863668,3170167,22073,1447902,7947,1692245,22241857,20304427,1937430,22241857,10979820,11262037,22241857,15680820,4000355,737616,103706,905327,814033,22241857,5539713,11443133,8863668,6731058,1369376,240173,37885,260783,224393,8863668,1730704,5347557,43.6,22241857,1305825,1396617,1411628,1783838,3038454,2541498,2308644,3111964,3349756,1423218,570415,22241857,17779786,2484248,1977823,2994821,467877,193988,2.6,8863668,2445766,3171158,1353635,1028461,506050,212319,146279,10478042,8863668,1614374,334568,18473,157717,34667,715349,1669,351931,10478042,111871,209892,900089,815143,530467,173357,5548466,3257144,2291322,2.1,8.82121E+11,8.706E+11,74571,98221,39660,5251428,4297627,192702,231470,847197,851828,893385,1112539,168506,953801,142284,41048,122534,126938,115066,280081,125850,16360925,1904128,4708813,3444649,1597992,2998673,1163305,334121,192268,131025,710269,1014587,1171555,1116285,913679,636101,49.3,34.4,39.5,40.3,29.5,3965330
13,Georgia,Georgia,0,13,,,,,,,190.6,10959305,4107324,2.6,10959305,8961646,1725257,2746450,1878577,867873,215362,652511,838408,1040169,123646,91716,424031,228480,4107324,1360874,10587,626785,3842,719660,10959305,8338972,2620333,10959305,5381382,5577923,10959305,5898343,3694971,491363,50344,473451,350833,10959305,1086026,5387905,4107324,2369543,1366763,153765,17311,112579,87363,4107324,264512,2237830,37,10959305,810564,859881,798407,952799,1761863,1449735,1163713,1430949,1176125,404696,150573,10959305,9841366,480928,637011,1445712,323174,124660,2.8,4107324,1079792,1295330,683275,550391,282208,125659,90669,4674555,4107324,567231,188249,8224,79512,14906,99641,941,175758,4674555,105029,253865,502965,347017,165816,104990,2510164,1744573,765591,2.3,4.28162E+11,4.21628E+11,79919,102652,39068,3167012,2682062,140337,152555,577065,573200,549847,591959,97099,484950,78224,18892,58204,68755,62173,139036,59666,7398825,1003738,1999321,1704760,573630,1406491,597159,156607,95948,87296,416096,577313,623332,532196,336748,173469,41.9,34.5,36.1,35.8,26.3,2118147
15,Hawaii,Hawaii,0,15,,,,,,,222.3,1427568,483866,2.86,1427568,1186336,197678,334195,247611,86584,28901,57683,106627,140984,14812,14089,30246,27437,483866,149671,1074,74335,545,73717,1427568,1306553,121015,1427568,719847,707721,1427568,303938,29208,699204,4323,20086,370809,1427568,154590,265108,483866,142031,11456,234229,1783,6509,87858,483866,37042,129335,42.1,1427568,83001,93936,94914,124193,201667,163907,159995,192637,165959,87576,59783,1427568,1155482,157235,114851,200467,44502,15372,2.9,483866,107961,149454,81286,62497,36810,20794,25064,567919,483866,84053,19756,1490,4515,1548,40319,163,16262,567919,8180,7040,17361,25576,38301,12382,277595,183973,93622,2.2,68026889752,65292363564,105526,134939,47652,351976,268794,10156,16087,56653,53770,44843,73968,13317,83182,15533,3501,8702,14382,12851,20903,7310,1035631,83331,276136,220472,111880,223858,77055,25596,13196,10433,45496,56719,60653,68911,53054,38929,46.6,31.5,51.1,38.9,31.4,182200
16,Idaho,Idaho,0,16,,,,,,,22.7,1873146,704789,2.61,1873146,1542211,298067,471845,369096,102749,35007,67742,155458,213638,23192,11815,44394,23348,704789,232944,2180,111256,656,118852,1873146,1346267,526879,1873146,947507,925639,1873146,1584263,16445,37401,31628,133878,69531,1873146,245538,1475773,704789,625404,4795,11859,10513,35411,16807,704789,63148,598229,36.7,1873146,153265,156430,149101,164745,277441,207116,178451,243865,223890,83037,35805,1873146,1751160,45929,76057,143087,22445,13593,2.7,704789,182793,244949,98924,83748,51434,25138,17803,822783,704789,117994,19409,1279,13429,2713,60437,645,20082,822783,14466,41893,85506,42576,13951,18137,478379,321837,156542,2.4,65270558803,64584428311,72493,91636,34846,537586,464485,13130,25551,100660,110867,100745,98545,14987,73101,14825,2685,7991,7933,6844,28368,4455,1260767,122296,333146,348387,116538,222973,74505,17978,13782,20109,76598,98619,87518,89253,63339,36409,39.6,27.1,35.9,37.3,26,319430
17,Illinois,Illinois,0,17,,,,,,,228.8,12705145,4872644,2.55,12705145,10127444,2280730,3084748,2234405,850343,241945,608398,930999,1303406,127944,114001,358455,249943,4872644,1787896,15174,835510,3956,933256,12705145,11293340,1411805,12705145,6280551,6424594,12705145,8429259,1947448,834985,71579,929966,491908,12705145,2229053,7214912,4872644,3497301,715290,283830,22066,236664,117493,4872644,567633,3172522,38.5,12705145,872582,938611,927692,1093503,1975882,1539180,1342865,1685698,1452429,603402,273301,12705145,10858209,978993,867943,1839437,498997,170852,2.7,4872644,1420354,1562440,733716,619330,303653,134439,98712,5355652,4872644,483008,152824,9353,74868,20527,60839,349,164248,5355652,109529,216161,459898,381388,228780,91910,3101975,1996886,1105089,2.1,5.66952E+11,5.58804E+11,88628,114682,44624,3346102,2691837,149948,148001,555533,577440,595003,545327,120585,654265,93548,27230,77334,75326,65829,206151,108847,8941008,973499,2221996,1860162,738546,1876103,885355,198469,118627,67337,422556,608803,655706,669251,418294,242801,42.6,36.1,37.8,33.4,27.9,1867930
18,Indiana,Indiana,0,18,,,,,,,192,6878863,2682797,2.49,6878863,5448418,1236385,1719174,1227414,491760,151484,340276,501028,726386,91123,60361,219994,120282,2682797,963623,10543,454969,2821,495290,6878863,5043793,1835070,6878863,3412128,3466735,6878863,5499120,720120,171950,29216,250004,208453,6878863,503348,5252957,2682797,2234773,272052,55478,11133,64855,44506,2682797,130013,2172198,39,6878863,489262,520652,513739,613714,985374,798934,718947,934716,827542,335113,140870,6878863,6493185,140348,245330,769522,121175,64066,2.6,2682797,765806,888928,409807,334053,170741,67929,45533,3023839,2682797,341042,101559,4694,45807,13368,62643,217,112754,3023839,61540,193109,380041,134667,36730,54322,1789621,1185067,604554,2.3,2.61099E+11,2.57131E+11,76436,95845,37956,1896400,1560955,63942,84206,334186,338160,333666,340655,66140,335445,56416,15161,48377,47509,39795,99465,28722,4746056,548269,1499152,1008212,435608,794033,329052,73556,53614,55379,266923,337556,337424,356404,231628,133860,42.2,33.8,32.9,39.2,26,1158450
19,Iowa,Iowa,0,19,,,,,,,57.3,3201023,1311017,2.36,3201023,2462802,635635,813827,615337,198490,64677,133813,250573,364764,43408,21269,91717,42096,1311017,497190,4595,245131,1043,246421,3201023,2095450,1105573,3201023,1600164,1600859,3201023,2802478,136772,87899,15912,68120,89842,3201023,201897,2683055,1311017,1197672,45876,26336,5004,18043,18086,1311017,50361,1167834,40.3,3201023,222891,229881,229285,289913,446268,341586,326206,440740,402664,183139,88450,3201023,3023252,67610,110161,263676,34942,23882,2.6,1311017,389366,451593,183835,155339,83323,31101,16460,1458706,1311017,147689,40789,2277,21408,6894,27417,86,48818,1458706,32120,115336,152730,47625,13161,28533,903984,563731,340253,2.4,1.33328E+11,1.31066E+11,80785,99973,41652,900940,750437,46739,42758,155203,162391,155038,158753,29555,150503,21016,4932,20625,19638,15535,53130,15627,2192722,193396,636657,483164,271499,438480,143795,37700,24362,24694,132092,157919,152432,163537,109604,73549,43.5,29,31.6,32,25.4,426116
20,Kansas,Kansas,0,20,,,,,,,36.1,2951399,1164381,2.47,2951399,2331785,538885,741726,563591,178135,59906,118229,241717,321874,38076,21830,81063,37166,1164381,422655,3546,201442,1300,216367,2951399,2227867,723532,2951399,1478374,1473025,2951399,2341050,203593,103733,39457,135664,127902,2951399,371351,2124529,1164381,973695,77209,32803,13755,37874,29045,1164381,96824,917645,38.1,2951399,221855,228298,220679,267897,436657,323884,302281,391760,337279,150008,70801,2951399,2728487,88105,134807,250493,28759,19366,2.6,1164381,340726,384350,174387,139275,73717,32008,19918,1314503,1164381,150122,49741,2363,18726,6700,17568,137,54887,1314503,31933,109771,149920,59286,22024,29719,739631,454743,284888,2.4,1.21658E+11,1.19615E+11,80368,102729,41220,864256,737193,42280,42992,145123,154302,146929,169931,35636,127063,20532,5472,20258,19898,19416,29972,11515,1980867,190451,488581,488935,175418,418796,187475,39412,23602,26999,123978,147530,139801,151633,94185,57600,41.8,33,33.7,36,26.7,451698
21,Kentucky,Kentucky,0,21,,,,,,,114.4,4518943,1807494,2.43,4518943,3548306,838853,1156875,814276,342599,102154,240445,331895,482381,59925,42229,154388,86057,1807494,650619,6768,307797,1730,334324,4518943,2693765,1825178,4518943,2240554,2278389,4518943,3791839,421278,83785,14794,76024,131223,4518943,183570,3698079,1807494,1562890,163354,26447,5936,18961,29906,1807494,47915,1536623,40.4,4518943,306687,319777,314891,382497,651680,530029,476289,643841,586052,222769,84431,4518943,4337674,67766,113503,456852,68192,40024,2.6,1807494,521921,610002,286740,221591,104971,39081,23188,2051689,1807494,244195,59320,3810,28454,10200,49721,644,92046,2051689,67291,195473,211701,70608,19548,66444,1158814,696955,461859,2.2,1.62098E+11,1.59319E+11,68518,88144,35871,1203457,1014554,50232,58977,212488,222953,208518,215494,45892,188903,28541,7190,28710,29795,28778,50545,15344,3167547,460477,1023492,696917,257303,445921,226481,53625,30875,44242,179091,214672,231534,237802,160228,89306,42.7,34.6,33.9,41.6,25.4,894308
22,Louisiana,Louisiana,0,22,,,,,,,108.1,4672186,1825067,2.49,4672186,3712355,830614,1168465,724954,443511,110221,333290,297552,427402,67169,43052,215172,118118,1825067,656602,5440,320824,1858,328480,4672186,3449220,1222966,4672186,2307617,2364569,4672186,2721591,1603519,103118,43511,91928,108519,4672186,249923,2585805,1825067,1137024,584433,32874,15497,26397,28842,1825067,73643,1092640,38.6,4672186,329062,335754,318337,420654,747240,517412,488359,658968,557800,217137,81463,4672186,4470508,77582,124096,488029,98601,63490,2.7,1825067,527058,589983,304515,216616,111915,46285,28695,2103992,1825067,278925,85012,3924,25148,8736,52726,1187,102192,2103992,64151,118640,205441,112188,46780,73448,1164432,639471,524961,2.1,1.74916E+11,1.7125E+11,71484,93832,37438,1262455,1008455,61987,57130,217603,224849,197227,210525,39134,254000,35399,13404,45026,48732,45505,48862,17072,3251590,488629,1089976,729589,191869,498838,180626,56910,31942,40517,200001,218258,220781,244856,153600,90452,42.8,34.4,36,38,28.8,951303
23,Maine,Maine,0,23,,,,,,,44,1356193,582086,2.27,1356193,1020842,298454,350115,262501,87614,31849,55765,86617,175884,20461,11388,33356,22409,582086,231971,2479,110389,599,118504,1356193,531536,824657,1356193,670599,685594,1356193,1252600,24317,20636,13998,6653,37989,1356193,22083,1239249,582086,552157,6681,5639,5348,1785,10476,582086,5900,548144,45.9,1356193,73903,82653,90268,105283,159017,152652,157052,221485,197451,81828,34601,1356193,1302033,29278,24882,155861,29725,15657,2.5,582086,175665,224433,82233,58830,25169,10726,5030,770179,582086,188093,16594,1246,10776,2536,133367,202,23372,770179,15020,23374,64855,37794,16867,14114,398078,244807,153271,2.2,56783541702,55978161299,76054,96168,41870,317376,256899,11022,14254,55514,54849,54795,56527,9938,60477,9573,1589,6432,5508,8880,21200,7295,1003265,81037,300957,205931,100700,201149,80857,20066,13389,9402,40803,57883,71676,84186,53855,32310,47.6,25.6,34.4,39.3,26.1,207926
24,Maryland,Maryland,0,24,,,,,,,633.1,6145960,2311835,2.6,6145960,5018296,984420,1541386,1087427,453959,121932,332027,466329,621098,66482,55450,181584,150443,2311835,770449,5545,338061,2885,423958,6145960,5362063,783897,6145960,2998992,3146968,6145960,3159951,1942119,454168,30269,279178,280275,6145960,625970,2887693,2311835,1300341,725049,146085,10016,64747,65597,2311835,151741,1226959,39.8,6145960,402653,434222,425985,515137,926921,767569,705573,867226,704836,274274,121564,6145960,5201236,480015,464709,1061850,324378,131304,2.8,2311835,602172,725623,392609,318490,151805,69922,51214,2550115,2311835,238280,59838,4271,34203,8146,64463,174,67185,2550115,41715,41865,104554,146547,148697,31269,1508258,1118869,389389,2.2,3.31832E+11,3.28278E+11,112985,141999,53992,1644047,1308242,56003,74556,273259,254846,254195,315760,79623,335805,58414,12982,41185,42764,46188,77160,57112,4308707,426642,1036710,861864,296797,946314,555545,130423,113668,29504,200459,290810,350634,343776,211865,114338,45.4,37.8,39.5,38.2,28.5,676037
25,Massachusetts,Massachusetts,0,25,,,,,,,900.1,7020907,2768226,2.44,7020907,5413639,1354572,1737691,1267817,469874,128920,340954,507272,760545,57842,71078,185598,155356,2768226,1030535,5241,460781,2097,562416,7020907,6473910,546997,7020907,3427764,3593143,7020907,5192915,610733,524944,30087,367200,295028,7020907,797143,4816849,2768226,2178484,216468,169304,10447,115191,78332,2768226,231519,2063560,40.7,7020907,415478,460046,478041,652057,1014507,856788,784894,975631,833876,370263,179326,7020907,5817640,639494,563773,1173588,310992,105153,2.7,2768226,774398,913849,467045,360392,153458,63132,35952,3052236,2768226,284010,62534,4672,23311,8050,133758,159,51526,3052236,67280,116341,152783,187368,175609,45035,1678726,1175761,502965,2.1,3.71246E+11,3.65387E+11,102030,131993,52877,1828157,1310601,63329,76764,262389,279548,291414,282388,54769,517556,58927,14286,30545,34149,41887,224155,113607,4994571,463524,1171576,808218,400565,1210785,667184,154321,139112,27603,213630,324038,400250,406830,225492,139848,45.1,34.2,34.9,35.2,29.2,795134
26,Michigan,Michigan,0,26,,,,,,,178.3,10079722,4036618,2.44,10079722,7895085,1956347,2533705,1804085,729620,217780,511840,681222,1122863,121109,96671,296162,215678,4036618,1502913,13354,730093,4469,754997,10079722,7535494,2544228,10079722,4984825,5094897,10079722,7529982,1508618,362546,93788,188860,395928,10079722,533835,7227583,4036618,3159143,581923,116020,34788,52527,92217,4036618,142807,3074975,41.2,10079722,639390,723398,749179,884345,1324963,1159738,1101100,1471991,1270971,525732,228915,10079722,9342858,386506,350358,1157039,190944,83440,2.6,4036618,1194622,1368550,611437,471556,227413,101534,61506,4697733,4036618,661115,112310,6939,61935,17911,283642,2138,176240,4697733,86133,211726,497517,236288,76497,75349,2777433,1680663,1096770,2.2,4.02144E+11,3.96551E+11,76804,98239,39897,2604674,2220328,108994,119051,436426,442530,464085,538442,110800,384346,50721,16948,58841,58710,52049,107864,39213,7169297,661181,1959478,1678830,707842,1262193,605068,125763,83055,69940,336193,449637,505453,569256,379475,223751,44.7,36.4,35.1,39.2,26.9,1824805
27,Minnesota,Minnesota,0,27,,,,,,,72.6,5783899,2339232,2.41,5783899,4537567,1104852,1480125,1144475,335650,110724,224926,465407,679068,65495,45229,150703,74223,2339232,859107,7432,406436,1836,443403,5783899,4297983,1485916,5783899,2898515,2885384,5783899,4586364,413059,330674,79692,153444,220666,5783899,318623,4438237,2339232,1992203,142153,94113,25932,38838,45993,2339232,77697,1954557,38.6,5783899,416867,435404,432592,491428,873062,673969,632134,771934,653394,272836,130279,5783899,5311276,231636,240987,755123,114841,51673,2.6,2339232,664775,808342,343996,292175,138114,54298,37532,2639507,2339232,300275,46789,3641,28865,7190,164336,375,49079,2639507,51457,90351,182791,167605,93399,36508,1625035,1101957,523078,2.3,2.71976E+11,2.68154E+11,91942,114633,47023,1559179,1279123,73352,74227,279984,270305,270779,262539,47937,280056,45046,11333,39273,37760,29084,84080,33480,4024094,284113,940414,842488,480853,976215,340580,85981,56964,37549,226767,285400,306874,320383,191340,111812,43.2,29.4,30.7,33.3,26.1,638510
28,Mississippi,Mississippi,0,28,,,,,,,63.6,2984867,1135219,2.55,2984867,2405259,487962,738788,465050,273738,66279,207459,196725,268325,38156,28123,133602,73857,1135219,396431,3077,186627,830,205897,2984867,1496112,1488755,2984867,1463871,1520996,2984867,1633049,1183415,38680,19296,54841,55586,2984867,104040,1591539,1135219,668393,422659,11666,6045,13473,12983,1135219,25791,657433,38.7,2984867,216084,221565,209363,262781,457531,336701,302231,414449,370172,141030,52960,2984867,2901963,26965,55939,299516,51579,30567,2.7,1135219,331243,345894,190720,140417,75518,29693,21734,1343881,1135219,208662,58162,2420,20634,6215,39896,345,80990,1343881,49631,101184,113881,43475,14221,57719,743708,388458,355250,2.3,96734708985,94375752515,63393,83135,32409,878290,755249,40761,46937,155002,154401,154907,176504,26737,123041,16384,6066,21001,20209,22607,28268,8506,2002244,338104,608756,475238,194266,288963,121314,28747,19686,27573,118507,143954,145856,139829,102471,60598,44.2,34.2,35.7,33.7,26.8,704966
29,Missouri,Missouri,0,29,,,,,,,90.5,6218173,2509905,2.41,6218173,4845724,1193819,1568557,1133198,435359,125601,309758,451906,681292,77787,47814,192519,117239,2509905,941348,8132,439286,2428,491502,6218173,4408475,1809698,6218173,3072788,3145385,6218173,4897259,785320,164842,45504,124745,200503,6218173,270913,4760215,2509905,2054325,301069,53803,17259,33066,50383,2509905,73393,2016711,40.4,6218173,420445,441147,440667,539960,894385,692514,659008,861719,804009,327880,136439,6218173,5940238,129313,148622,712156,97540,51711,2.6,2509905,750907,856768,377521,297154,136522,55663,35370,2910907,2509905,401002,100150,5189,45544,14023,104423,213,131460,2910907,67519,228142,324868,124324,39723,64319,1626034,1015413,610621,2.3,2.46252E+11,2.42101E+11,75609,96458,39602,1646829,1316111,65448,77945,283948,283346,281195,273909,50320,330718,48893,13145,44133,47603,40990,93827,42127,4368712,474460,1285011,993681,354641,785817,351748,80527,50069,49003,242750,289821,304502,324385,225723,132373,43.4,34.6,34.1,41.2,26,1028552
30,Montana,Montana,0,30,,,,,,,7.5,1092394,468236,2.27,1092394,822331,239513,278853,212775,66078,24776,41302,81118,131657,15495,9281,26117,15185,468236,189383,1382,98411,368,89222,1092394,614120,478274,1092394,554543,537851,1092394,944759,5484,11379,78835,9851,42086,1092394,38794,923080,468236,423706,1754,3597,24160,3205,11814,468236,10830,416987,43.2,1092394,69271,71348,73955,93023,147824,110047,116822,173627,151983,58724,25770,1092394,1066573,14291,11530,61307,11502,10238,2.5,468236,150202,164050,65928,50028,22683,9727,5618,560508,468236,92272,13599,937,7750,1751,48131,304,19800,560508,13667,33362,59993,21877,8953,15554,307052,182477,124575,2.5,42910611678,42150267504,71020,90019,39281,270602,231936,9086,13898,53432,47899,47714,49129,10778,38666,9441,1724,6008,5771,5326,7803,2593,788463,56664,213329,198606,69261,169960,51150,16249,9578,8158,45677,49741,48565,62399,41787,22526,45.8,27.4,36,33.5,30.4,163848
31,Nebraska,Nebraska,0,31,,,,,,,25.8,1980356,794100,2.43,1980356,1549664,376968,497250,380043,117207,38743,78464,166703,213340,24998,13745,53226,25238,794100,296850,2398,148738,741,144973,1980356,1486983,493373,1980356,991774,988582,1980356,1624903,112195,56185,27994,100259,58820,1980356,222442,1513647,794100,689450,40985,17229,8163,25974,12299,794100,54560,663448,38.2,1980356,150255,150482,144114,177297,299653,216702,200846,262407,227496,103224,47880,1980356,1828341,53273,98742,157299,21045,13226,2.6,794100,238021,263068,112953,96062,49539,20751,13706,879018,794100,84918,24627,1378,9605,3102,16995,61,29150,879018,20203,77078,101428,43673,15037,18480,505980,320423,185557,2.4,80488275079,79364370262,80825,99943,40643,567164,470153,24770,27241,100404,101408,95337,97042,23951,97011,16232,4958,14947,13258,11782,25589,10245,1341073,127304,337338,328079,139319,281999,103914,24198,16057,15029,90156,102545,91842,100508,60288,36882,42,31.4,32.4,30.5,25.6,272325
32,Nevada,Nevada,0,32,,,,,,,29.3,3215313,1203175,2.64,3215313,2568698,607889,750166,503086,247080,84550,162530,200958,302128,47992,36558,100499,62031,1203175,453009,3752,235213,1423,212621,3215313,3042074,173239,3215313,1630425,1584888,3215313,1715372,329548,336477,46442,552243,235231,3215313,952004,1366629,1203175,736894,128126,114988,16630,148282,58255,1203175,250328,635999,37.1,3215313,240893,248519,235579,271109,524396,414063,325146,408763,379034,126805,41006,3215313,2616234,295657,303422,365932,43703,32028,2.7,1203175,344723,391962,184253,140379,76381,37574,27903,1365123,1203175,161948,61789,1609,23418,2812,33954,262,38104,1365123,9749,33792,159975,144092,97048,20612,654939,480013,174926,2.1,1.27187E+11,1.26291E+11,80334,104965,39557,775412,675127,24974,41433,145371,148305,155666,136498,22880,100285,15600,4578,14216,11578,10575,30028,13710,2323852,298055,616675,598492,176145,353829,123399,34010,18608,22167,116349,157998,158705,141430,100341,53176,44,35.9,42.4,39.6,27.6,557551
33,New Hampshire,New Hampshire,0,33,,,,,,,153.9,1378077,554229,2.41,1378077,1074840,261722,354076,268836,85240,28656,56584,92457,176379,16658,11998,34596,21988,554229,200153,1869,99335,586,98363,1378077,835719,542358,1378077,686691,691386,1378077,1246905,25743,46975,5081,14074,39299,1378077,48578,1216996,554229,516436,8257,14067,1942,3966,9561,554229,12515,508548,43.3,1378077,77699,91148,99605,115094,166446,167911,170107,213747,176431,69523,30366,1378077,1290224,47427,40426,188441,46351,23678,2.6,554229,149872,204745,89174,63999,28471,12214,5754,661473,554229,107244,13194,1001,8019,1464,73392,34,10140,661473,7744,13678,33438,50160,35899,9039,374640,246777,127863,2.3,69827587292,69100933862,100583,124679,50670,331334,252282,9230,14853,51711,57203,55980,54011,9294,79052,11344,3368,6471,7532,8723,27774,13840,1009334,71082,263469,188394,101158,228276,106274,18845,17033,7189,41569,60053,78642,87498,51030,28095,45.2,30.7,34.8,40.1,28,144928
34,New Jersey,New Jersey,0,34,,,,,,,1223.3,8996773,3325776,2.65,8996773,7558241,1256087,2300427,1675435,624992,180138,444854,730950,944485,86608,93530,241773,203081,3325776,1025349,5468,454402,2243,563236,8996773,8540408,456365,8996773,4412717,4584056,8996773,5532708,1311136,1016790,41913,698264,395962,8996773,1881064,4534567,3325776,2214908,478288,323473,12815,194244,102048,3325776,524457,1914830,40.7,8996773,579508,635478,641093,693611,1289789,1151037,1040076,1225033,1068067,461248,211833,8996773,6887440,1218608,890725,1258133,433034,213781,2.8,3325776,815528,1017189,577080,503098,230878,95521,86482,3718161,3325776,392385,94383,5641,42510,10741,157289,195,81626,3718161,63879,59734,121129,254365,310479,44602,2067845,1388886,678959,2.1,4.8008E+11,4.7476E+11,109507,142751,53362,2355518,1872166,104704,109850,392224,395715,393302,406191,70180,483352,90082,21072,51409,52482,61140,129031,78136,6365116,654622,1678372,1109198,451644,1555553,720247,171407,106040,39520,257400,438394,548341,521797,308476,186499,45.7,37.7,38.5,34.4,30.2,1129234
35,New Mexico,New Mexico,0,35,,,,,,,17.5,2118587,832298,2.49,2118587,1687980,387354,515925,344889,171036,55325,115711,139329,205560,34126,21199,71201,44510,832298,316373,2045,155655,684,157989,2118587,1654093,464494,2118587,1055150,1063437,2118587,1374642,52002,40077,207114,331572,113180,2118587,1059638,700767,832298,588278,20049,13693,62965,113457,33856,832298,352995,356029,39.7,2118587,153074,158331,153180,184753,301897,228150,216243,303902,272106,106269,40682,2118587,1900709,86834,131044,167427,29863,15860,2.6,832298,257814,272845,117606,87279,54468,25675,16611,978206,832298,145908,29054,1690,13818,2746,46949,293,51358,978206,23818,53618,92699,51128,25741,24540,544007,303363,240644,2.3,75910094053,74720627643,65482,89776,35830,592732,528051,25616,29537,113186,105627,103032,126864,24189,64681,9203,2494,11206,9415,10512,15252,6599,1452624,220143,371638,354036,128963,215844,124554,25416,28655,21032,86101,94335,95567,100127,74551,44212,45.2,34.4,38.7,35.4,31.6,471022
